TransactionID,TransactionDate,Amount,BankNameSent,BankNameReceived,RemainingBalance,City,Gender,TransactionType,Status,TransactionTime,DeviceType,PaymentMethod,MerchantName,Purpose,CustomerAge,PaymentMode,Currency,CustomerAccountNumber,MerchantAccountNumber,YearMonth,DateOnly,TransactionTime_parsed,Hour,Weekday
TXN06299,2024-12-30,167.9,Axis Bank,Axis Bank,1969.96,Hyderabad,Female,Transfer,Success,19:33:38,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456795311,987654327311,2024-12,2024-12-30,19:33:38,19,Monday
TXN06310,2024-11-11,129.52,ICICI Bank,SBI Bank,4558.14,Bangalore,Male,Payment,Failed,22:33:34,Tablet,Phone Number,Flipkart,Shopping,50,Instant,EUR,123456795322,987654327322,2024-11,2024-11-11,22:33:34,22,Monday
TXN06325,2024-02-26,99.0,SBI Bank,HDFC Bank,3092.37,Delhi,Female,Transfer,Failed,02:51:30,Tablet,Phone Number,Flipkart,Shopping,25,Scheduled,USD,123456795337,987654327337,2024-02,2024-02-26,02:51:30,2,Monday
TXN06332,2024-09-03,63.71,HDFC Bank,ICICI Bank,8159.64,Mumbai,Male,Payment,Success,08:00:36,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456795344,987654327344,2024-09,2024-09-03,08:00:36,8,Tuesday
TXN06347,2024-12-18,118.96,Axis Bank,Axis Bank,7610.04,Hyderabad,Female,Transfer,Success,01:46:21,Laptop,QR Code,Zomato,Travel,47,Scheduled,GBP,123456795359,987654327359,2024-12,2024-12-18,01:46:21,1,Wednesday
TXN06355,2024-08-26,53.62,Axis Bank,Axis Bank,1447.15,Hyderabad,Female,Transfer,Failed,18:28:20,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,123456795367,987654327367,2024-08,2024-08-26,18:28:20,18,Monday
TXN06376,2024-05-17,132.02,HDFC Bank,ICICI Bank,4631.86,Mumbai,Male,Payment,Success,10:58:43,Tablet,Phone Number,Amazon,Food,36,Instant,INR,123456795388,987654327388,2024-05,2024-05-17,10:58:43,10,Friday
TXN06379,2024-08-20,8.42,Axis Bank,Axis Bank,122.27,Hyderabad,Female,Transfer,Success,14:04:30,Tablet,Phone Number,IRCTC,Others,39,Scheduled,GBP,123456795391,987654327391,2024-08,2024-08-20,14:04:30,14,Tuesday
TXN06384,2024-01-25,48.24,HDFC Bank,ICICI Bank,7736.38,Mumbai,Male,Payment,Success,17:49:54,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456795396,987654327396,2024-01,2024-01-25,17:49:54,17,Thursday
TXN06405,2024-10-16,33.66,SBI Bank,HDFC Bank,1813.5,Delhi,Female,Transfer,Failed,15:01:53,Mobile,UPI ID,Flipkart,Shopping,25,Scheduled,USD,123456795417,987654327417,2024-10,2024-10-16,15:01:53,15,Wednesday
TXN06407,2024-12-18,110.22,Axis Bank,Axis Bank,3093.04,Hyderabad,Female,Transfer,Success,02:29:31,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,123456795419,987654327419,2024-12,2024-12-18,02:29:31,2,Wednesday
TXN06427,2024-08-08,13.44,Axis Bank,Axis Bank,5442.67,Hyderabad,Female,Transfer,Success,21:13:28,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456795439,987654327439,2024-08,2024-08-08,21:13:28,21,Thursday
TXN06428,2024-09-09,30.75,HDFC Bank,ICICI Bank,246.7,Mumbai,Male,Payment,Success,22:23:12,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,123456795440,987654327440,2024-09,2024-09-09,22:23:12,22,Monday
TXN06429,2024-10-10,50.95,SBI Bank,HDFC Bank,8350.89,Delhi,Female,Transfer,Success,21:15:16,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,123456795441,987654327441,2024-10,2024-10-10,21:15:16,21,Thursday
TXN06448,2024-05-29,165.33,HDFC Bank,ICICI Bank,7617.46,Mumbai,Male,Payment,Success,18:29:03,Tablet,Phone Number,Swiggy,Bill Payment,28,Instant,INR,123456795460,987654327460,2024-05,2024-05-29,18:29:03,18,Wednesday
TXN06451,2024-08-02,40.65,Axis Bank,Axis Bank,3896.32,Hyderabad,Female,Transfer,Success,14:05:11,Tablet,Phone Number,Amazon,Food,31,Scheduled,GBP,123456795463,987654327463,2024-08,2024-08-02,14:05:11,14,Friday
TXN06465,2024-10-16,187.76,SBI Bank,HDFC Bank,9813.69,Delhi,Female,Transfer,Failed,06:54:03,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,123456795477,987654327477,2024-10,2024-10-16,06:54:03,6,Wednesday
TXN06490,2024-11-11,64.24,ICICI Bank,SBI Bank,92.75,Bangalore,Male,Payment,Failed,04:23:03,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,123456795502,987654327502,2024-11,2024-11-11,04:23:03,4,Monday
TXN06516,2024-01-07,179.01,HDFC Bank,ICICI Bank,3588.52,Mumbai,Male,Payment,Success,23:45:22,Mobile,UPI ID,Amazon,Food,56,Instant,INR,123456795528,987654327528,2024-01,2024-01-07,23:45:22,23,Sunday
TXN06522,2024-07-13,94.22,ICICI Bank,SBI Bank,2719.22,Bangalore,Male,Payment,Success,03:31:57,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456795534,987654327534,2024-07,2024-07-13,03:31:57,3,Saturday
TXN06527,2024-12-18,174.53,Axis Bank,Axis Bank,7729.4,Hyderabad,Female,Transfer,Success,21:58:24,Laptop,QR Code,Zomato,Travel,27,Scheduled,GBP,123456795539,987654327539,2024-12,2024-12-18,21:58:24,21,Wednesday
TXN06536,2024-09-27,156.56,HDFC Bank,ICICI Bank,8676.72,Mumbai,Male,Payment,Success,05:09:41,Laptop,QR Code,Amazon,Food,36,Instant,INR,123456795548,987654327548,2024-09,2024-09-27,05:09:41,5,Friday
TXN06539,2024-12-30,99.76,Axis Bank,Axis Bank,4581.19,Hyderabad,Female,Transfer,Success,01:12:21,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456795551,987654327551,2024-12,2024-12-30,01:12:21,1,Monday
TXN06546,2024-07-07,30.28,ICICI Bank,SBI Bank,2282.11,Bangalore,Male,Payment,Success,06:00:46,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,123456795558,987654327558,2024-07,2024-07-07,06:00:46,6,Sunday
TXN06549,2024-10-10,128.25,SBI Bank,HDFC Bank,6679.76,Delhi,Female,Transfer,Success,11:13:28,Mobile,UPI ID,IRCTC,Others,49,Scheduled,USD,123456795561,987654327561,2024-10,2024-10-10,11:13:28,11,Thursday
TXN06552,2024-01-13,90.82,HDFC Bank,ICICI Bank,1095.02,Mumbai,Male,Payment,Success,23:56:09,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456795564,987654327564,2024-01,2024-01-13,23:56:09,23,Saturday
TXN06556,2024-05-17,96.58,HDFC Bank,ICICI Bank,2562.34,Mumbai,Male,Payment,Success,08:14:47,Tablet,Phone Number,Amazon,Food,56,Instant,INR,123456795568,987654327568,2024-05,2024-05-17,08:14:47,8,Friday
TXN06570,2024-07-01,9.68,ICICI Bank,SBI Bank,7506.21,Bangalore,Male,Payment,Failed,13:25:18,Mobile,UPI ID,Flipkart,Shopping,30,Instant,EUR,123456795582,987654327582,2024-07,2024-07-01,13:25:18,13,Monday
TXN06572,2024-09-03,25.99,HDFC Bank,ICICI Bank,4256.55,Mumbai,Male,Payment,Success,13:12:18,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456795584,987654327584,2024-09,2024-09-03,13:12:18,13,Tuesday
TXN06577,2024-02-08,157.12,SBI Bank,HDFC Bank,146.23,Delhi,Female,Transfer,Success,17:25:49,Tablet,Phone Number,Zomato,Travel,37,Scheduled,USD,123456795589,987654327589,2024-02,2024-02-08,17:25:49,17,Thursday
TXN06602,2024-03-03,65.56,ICICI Bank,SBI Bank,5158.73,Bangalore,Male,Payment,Success,18:51:42,Laptop,QR Code,Zomato,Travel,22,Instant,EUR,123456795614,987654327614,2024-03,2024-03-03,18:51:42,18,Sunday
TXN06604,2024-05-05,65.2,HDFC Bank,ICICI Bank,5929.95,Mumbai,Male,Payment,Success,00:37:29,Tablet,Phone Number,IRCTC,Others,24,Instant,INR,123456795616,987654327616,2024-05,2024-05-05,00:37:29,0,Sunday
TXN06610,2024-11-11,124.26,ICICI Bank,SBI Bank,2201.87,Bangalore,Male,Payment,Failed,08:11:04,Tablet,Phone Number,Flipkart,Shopping,30,Instant,EUR,123456795622,987654327622,2024-11,2024-11-11,08:11:04,8,Monday
TXN06614,2024-03-15,142.36,ICICI Bank,SBI Bank,560.03,Bangalore,Male,Payment,Success,23:54:27,Laptop,QR Code,IRCTC,Others,34,Instant,EUR,123456795626,987654327626,2024-03,2024-03-15,23:54:27,23,Friday
TXN06617,2024-06-18,40.26,SBI Bank,HDFC Bank,7672.65,Delhi,Female,Transfer,Success,08:20:27,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,123456795629,987654327629,2024-06,2024-06-18,08:20:27,8,Tuesday
TXN06620,2024-09-21,113.51,HDFC Bank,ICICI Bank,1871.87,Mumbai,Male,Payment,Failed,11:56:35,Laptop,QR Code,Flipkart,Shopping,40,Instant,INR,123456795632,987654327632,2024-09,2024-09-21,11:56:35,11,Saturday
TXN06623,2024-12-24,152.96,Axis Bank,Axis Bank,3998.4,Hyderabad,Female,Transfer,Success,17:56:46,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456795635,987654327635,2024-12,2024-12-24,17:56:46,17,Tuesday
TXN06632,2024-09-03,131.2,HDFC Bank,ICICI Bank,1729.76,Mumbai,Male,Payment,Success,17:31:48,Laptop,QR Code,Zomato,Travel,52,Instant,INR,123456795644,987654327644,2024-09,2024-09-03,17:31:48,17,Tuesday
TXN06644,2024-09-15,61.92,HDFC Bank,ICICI Bank,4915.37,Mumbai,Male,Payment,Success,04:12:07,Laptop,QR Code,IRCTC,Others,24,Instant,INR,123456795656,987654327656,2024-09,2024-09-15,04:12:07,4,Sunday
TXN06655,2024-08-26,17.03,Axis Bank,Axis Bank,1923.11,Hyderabad,Female,Transfer,Failed,01:11:58,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,123456795667,987654327667,2024-08,2024-08-26,01:11:58,1,Monday
TXN06657,2024-10-28,167.51,SBI Bank,HDFC Bank,7590.77,Delhi,Female,Transfer,Success,12:46:13,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,123456795669,987654327669,2024-10,2024-10-28,12:46:13,12,Monday
TXN06666,2024-07-07,178.08,ICICI Bank,SBI Bank,2201.6,Bangalore,Male,Payment,Success,05:11:56,Mobile,UPI ID,Amazon,Food,46,Instant,EUR,123456795678,987654327678,2024-07,2024-07-07,05:11:56,5,Sunday
TXN06677,2024-06-18,56.14,SBI Bank,HDFC Bank,2793.62,Delhi,Female,Transfer,Success,15:32:51,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,123456795689,987654327689,2024-06,2024-06-18,15:32:51,15,Tuesday
TXN06682,2024-11-23,142.19,ICICI Bank,SBI Bank,6829.91,Bangalore,Male,Payment,Success,15:34:25,Tablet,Phone Number,Zomato,Travel,22,Instant,EUR,123456795694,987654327694,2024-11,2024-11-23,15:34:25,15,Saturday
TXN06687,2024-04-28,4.08,Axis Bank,Axis Bank,870.15,Hyderabad,Female,Transfer,Success,00:35:20,Mobile,UPI ID,Zomato,Travel,27,Scheduled,GBP,123456795699,987654327699,2024-04,2024-04-28,00:35:20,0,Sunday
TXN06689,2024-06-30,194.14,SBI Bank,HDFC Bank,4393.62,Delhi,Female,Transfer,Success,11:03:46,Laptop,QR Code,IRCTC,Others,29,Scheduled,USD,123456795701,987654327701,2024-06,2024-06-30,11:03:46,11,Sunday
TXN06696,2024-01-07,141.91,HDFC Bank,ICICI Bank,7952.02,Mumbai,Male,Payment,Success,21:53:28,Mobile,UPI ID,Amazon,Food,36,Instant,INR,123456795708,987654327708,2024-01,2024-01-07,21:53:28,21,Sunday
TXN06709,2024-02-20,181.85,SBI Bank,HDFC Bank,5058.88,Delhi,Female,Transfer,Success,17:59:18,Tablet,Phone Number,IRCTC,Others,49,Scheduled,USD,123456795721,987654327721,2024-02,2024-02-20,17:59:18,17,Tuesday
TXN06717,2024-10-28,197.6,SBI Bank,HDFC Bank,9283.8,Delhi,Female,Transfer,Success,22:54:22,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,123456795729,987654327729,2024-10,2024-10-28,22:54:22,22,Monday
TXN06720,2024-01-01,4.28,HDFC Bank,ICICI Bank,4753.8,Mumbai,Male,Payment,Failed,11:14:06,Mobile,UPI ID,Flipkart,Shopping,20,Instant,INR,123456795732,987654327732,2024-01,2024-01-01,11:14:06,11,Monday
TXN06732,2024-01-13,95.52,HDFC Bank,ICICI Bank,5337.17,Mumbai,Male,Payment,Success,23:24:35,Mobile,UPI ID,Zomato,Travel,32,Instant,INR,123456795744,987654327744,2024-01,2024-01-13,23:24:35,23,Saturday
TXN06735,2024-04-16,4.89,Axis Bank,Axis Bank,4724.33,Hyderabad,Female,Transfer,Failed,10:26:09,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,123456795747,987654327747,2024-04,2024-04-16,10:26:09,10,Tuesday
TXN06748,2024-05-29,199.42,HDFC Bank,ICICI Bank,9394.88,Mumbai,Male,Payment,Success,19:17:10,Tablet,Phone Number,Swiggy,Bill Payment,48,Instant,INR,123456795760,987654327760,2024-05,2024-05-29,19:17:10,19,Wednesday
TXN06759,2024-04-10,131.9,Axis Bank,Axis Bank,7362.6,Hyderabad,Female,Transfer,Success,17:19:03,Mobile,UPI ID,IRCTC,Others,59,Scheduled,GBP,123456795771,987654327771,2024-04,2024-04-10,17:19:03,17,Wednesday
TXN06760,2024-05-11,107.86,HDFC Bank,ICICI Bank,6401.02,Mumbai,Male,Payment,Failed,10:00:11,Tablet,Phone Number,Flipkart,Shopping,20,Instant,INR,123456795772,987654327772,2024-05,2024-05-11,10:00:11,10,Saturday
TXN06784,2024-05-05,1.03,HDFC Bank,ICICI Bank,6879.16,Mumbai,Male,Payment,Success,21:39:44,Tablet,Phone Number,IRCTC,Others,44,Instant,INR,123456795796,987654327796,2024-05,2024-05-05,21:39:44,21,Sunday
TXN06788,2024-09-09,91.71,HDFC Bank,ICICI Bank,6163.62,Mumbai,Male,Payment,Success,14:39:31,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,123456795800,987654327800,2024-09,2024-09-09,14:39:31,14,Monday
TXN06791,2024-12-12,185.59,Axis Bank,Axis Bank,3375.08,Hyderabad,Female,Transfer,Success,02:15:23,Laptop,QR Code,Amazon,Food,51,Scheduled,GBP,123456795803,987654327803,2024-12,2024-12-12,02:15:23,2,Thursday
TXN06797,2024-06-18,100.81,SBI Bank,HDFC Bank,3689.24,Delhi,Female,Transfer,Success,07:16:16,Laptop,QR Code,Zomato,Travel,57,Scheduled,USD,123456795809,987654327809,2024-06,2024-06-18,07:16:16,7,Tuesday
TXN06798,2024-07-19,32.83,ICICI Bank,SBI Bank,3508.64,Bangalore,Male,Payment,Success,20:41:28,Mobile,UPI ID,Swiggy,Bill Payment,58,Instant,EUR,123456795810,987654327810,2024-07,2024-07-19,20:41:28,20,Friday
TXN06803,2024-12-24,68.93,Axis Bank,Axis Bank,1214.63,Hyderabad,Female,Transfer,Success,15:33:46,Laptop,QR Code,Swiggy,Bill Payment,23,Scheduled,GBP,123456795815,987654327815,2024-12,2024-12-24,15:33:46,15,Tuesday
TXN06815,2024-12-06,14.28,Axis Bank,Axis Bank,9198.56,Hyderabad,Female,Transfer,Failed,08:30:34,Laptop,QR Code,Flipkart,Shopping,35,Scheduled,GBP,123456795827,987654327827,2024-12,2024-12-06,08:30:34,8,Friday
TXN06847,2024-08-08,54.65,Axis Bank,Axis Bank,6337.21,Hyderabad,Female,Transfer,Success,13:23:27,Tablet,Phone Number,Zomato,Travel,27,Scheduled,GBP,123456795859,987654327859,2024-08,2024-08-08,13:23:27,13,Thursday
TXN06863,2024-12-24,73.0,Axis Bank,Axis Bank,9929.64,Hyderabad,Female,Transfer,Success,09:22:25,Laptop,QR Code,Swiggy,Bill Payment,43,Scheduled,GBP,123456795875,987654327875,2024-12,2024-12-24,09:22:25,9,Tuesday
TXN06864,2024-01-25,159.86,HDFC Bank,ICICI Bank,9689.39,Mumbai,Male,Payment,Success,02:50:25,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456795876,987654327876,2024-01,2024-01-25,02:50:25,2,Thursday
TXN06873,2024-10-04,54.5,SBI Bank,HDFC Bank,3408.1,Delhi,Female,Transfer,Success,08:40:52,Mobile,UPI ID,Swiggy,Bill Payment,53,Scheduled,USD,123456795885,987654327885,2024-10,2024-10-04,08:40:52,8,Friday
TXN06882,2024-07-13,10.49,ICICI Bank,SBI Bank,7428.29,Bangalore,Male,Payment,Success,22:15:59,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456795894,987654327894,2024-07,2024-07-13,22:15:59,22,Saturday
TXN06888,2024-01-19,147.94,HDFC Bank,ICICI Bank,7120.65,Mumbai,Male,Payment,Success,15:01:06,Mobile,UPI ID,Swiggy,Bill Payment,28,Instant,INR,123456795900,987654327900,2024-01,2024-01-19,15:01:06,15,Friday
TXN06895,2024-08-26,117.33,Axis Bank,Axis Bank,4784.6,Hyderabad,Female,Transfer,Failed,06:14:07,Tablet,Phone Number,Flipkart,Shopping,35,Scheduled,GBP,123456795907,987654327907,2024-08,2024-08-26,06:14:07,6,Monday
TXN06915,2024-04-16,109.25,Axis Bank,Axis Bank,9775.96,Hyderabad,Female,Transfer,Failed,17:08:29,Mobile,UPI ID,Flipkart,Shopping,55,Scheduled,GBP,123456795927,987654327927,2024-04,2024-04-16,17:08:29,17,Tuesday
TXN06926,2024-03-27,76.11,ICICI Bank,SBI Bank,5105.03,Bangalore,Male,Payment,Success,01:48:51,Laptop,QR Code,Amazon,Food,26,Instant,EUR,123456795938,987654327938,2024-03,2024-03-27,01:48:51,1,Wednesday
TXN06945,2024-10-16,183.65,SBI Bank,HDFC Bank,7271.52,Delhi,Female,Transfer,Failed,21:24:41,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,123456795957,987654327957,2024-10,2024-10-16,21:24:41,21,Wednesday
TXN06957,2024-10-28,64.56,SBI Bank,HDFC Bank,9997.61,Delhi,Female,Transfer,Success,12:23:36,Mobile,UPI ID,Zomato,Travel,57,Scheduled,USD,123456795969,987654327969,2024-10,2024-10-28,12:23:36,12,Monday
TXN06965,2024-06-06,193.57,SBI Bank,HDFC Bank,9315.67,Delhi,Female,Transfer,Failed,09:42:37,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,123456795977,987654327977,2024-06,2024-06-06,09:42:37,9,Thursday
TXN06966,2024-07-07,10.07,ICICI Bank,SBI Bank,2062.33,Bangalore,Male,Payment,Success,14:45:55,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,123456795978,987654327978,2024-07,2024-07-07,14:45:55,14,Sunday
TXN06982,2024-11-23,96.62,ICICI Bank,SBI Bank,6033.67,Bangalore,Male,Payment,Success,13:00:56,Tablet,Phone Number,Zomato,Travel,42,Instant,EUR,123456795994,987654327994,2024-11,2024-11-23,13:00:56,13,Saturday
TXN07017,2024-10-28,89.34,SBI Bank,HDFC Bank,8003.2,Delhi,Female,Transfer,Success,04:37:19,Mobile,UPI ID,Zomato,Travel,37,Scheduled,USD,123456796029,987654328029,2024-10,2024-10-28,04:37:19,4,Monday
TXN07019,2024-12-30,71.32,Axis Bank,Axis Bank,2598.19,Hyderabad,Female,Transfer,Success,08:22:57,Laptop,QR Code,IRCTC,Others,39,Scheduled,GBP,123456796031,987654328031,2024-12,2024-12-30,08:22:57,8,Monday
TXN07027,2024-08-08,34.15,Axis Bank,Axis Bank,1815.39,Hyderabad,Female,Transfer,Success,17:37:51,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456796039,987654328039,2024-08,2024-08-08,17:37:51,17,Thursday
TXN07032,2024-01-13,132.18,HDFC Bank,ICICI Bank,8642.53,Mumbai,Male,Payment,Success,02:14:24,Mobile,UPI ID,Zomato,Travel,52,Instant,INR,123456796044,987654328044,2024-01,2024-01-13,02:14:24,2,Saturday
TXN07074,2024-07-25,111.56,ICICI Bank,SBI Bank,443.9,Bangalore,Male,Payment,Success,14:34:25,Mobile,UPI ID,IRCTC,Others,54,Instant,EUR,123456796086,987654328086,2024-07,2024-07-25,14:34:25,14,Thursday
TXN07075,2024-08-26,165.66,Axis Bank,Axis Bank,3355.78,Hyderabad,Female,Transfer,Failed,22:26:51,Tablet,Phone Number,Flipkart,Shopping,55,Scheduled,GBP,123456796087,987654328087,2024-08,2024-08-26,22:26:51,22,Monday
TXN07076,2024-09-27,77.34,HDFC Bank,ICICI Bank,1624.0,Mumbai,Male,Payment,Success,14:50:12,Laptop,QR Code,Amazon,Food,56,Instant,INR,123456796088,987654328088,2024-09,2024-09-27,14:50:12,14,Friday
TXN07085,2024-06-06,30.17,SBI Bank,HDFC Bank,1873.3,Delhi,Female,Transfer,Failed,15:33:19,Laptop,QR Code,Flipkart,Shopping,25,Scheduled,USD,123456796097,987654328097,2024-06,2024-06-06,15:33:19,15,Thursday
TXN07089,2024-10-10,155.69,SBI Bank,HDFC Bank,2816.66,Delhi,Female,Transfer,Success,06:25:04,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,123456796101,987654328101,2024-10,2024-10-10,06:25:04,6,Thursday
TXN07095,2024-04-16,142.85,Axis Bank,Axis Bank,3308.2,Hyderabad,Female,Transfer,Failed,03:05:27,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,123456796107,987654328107,2024-04,2024-04-16,03:05:27,3,Tuesday
TXN07097,2024-06-18,121.23,SBI Bank,HDFC Bank,8720.03,Delhi,Female,Transfer,Success,23:30:56,Laptop,QR Code,Zomato,Travel,37,Scheduled,USD,123456796109,987654328109,2024-06,2024-06-18,23:30:56,23,Tuesday
TXN07098,2024-07-19,185.96,ICICI Bank,SBI Bank,6227.61,Bangalore,Male,Payment,Success,20:00:42,Mobile,UPI ID,Swiggy,Bill Payment,38,Instant,EUR,123456796110,987654328110,2024-07,2024-07-19,20:00:42,20,Friday
TXN07109,2024-06-30,117.62,SBI Bank,HDFC Bank,8848.09,Delhi,Female,Transfer,Success,16:06:04,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,123456796121,987654328121,2024-06,2024-06-30,16:06:04,16,Sunday
TXN07110,2024-07-01,114.65,ICICI Bank,SBI Bank,1439.6,Bangalore,Male,Payment,Failed,03:59:24,Mobile,UPI ID,Flipkart,Shopping,50,Instant,EUR,123456796122,987654328122,2024-07,2024-07-01,03:59:24,3,Monday
TXN07122,2024-07-13,103.71,ICICI Bank,SBI Bank,2325.13,Bangalore,Male,Payment,Success,17:44:30,Mobile,UPI ID,Zomato,Travel,22,Instant,EUR,123456796134,987654328134,2024-07,2024-07-13,17:44:30,17,Saturday
TXN07123,2024-08-14,192.13,Axis Bank,Axis Bank,9335.92,Hyderabad,Female,Transfer,Success,21:30:06,Tablet,Phone Number,Swiggy,Bill Payment,23,Scheduled,GBP,123456796135,987654328135,2024-08,2024-08-14,21:30:06,21,Wednesday
TXN07132,2024-05-23,124.8,HDFC Bank,ICICI Bank,7688.28,Mumbai,Male,Payment,Success,02:34:42,Tablet,Phone Number,Zomato,Travel,32,Instant,INR,123456796144,987654328144,2024-05,2024-05-23,02:34:42,2,Thursday
TXN07147,2024-08-08,135.16,Axis Bank,Axis Bank,6038.58,Hyderabad,Female,Transfer,Success,21:28:32,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456796159,987654328159,2024-08,2024-08-08,21:28:32,21,Thursday
TXN07148,2024-09-09,5.1,HDFC Bank,ICICI Bank,9134.41,Mumbai,Male,Payment,Success,14:20:43,Laptop,QR Code,Swiggy,Bill Payment,48,Instant,INR,123456796160,987654328160,2024-09,2024-09-09,14:20:43,14,Monday
TXN07153,2024-02-14,19.97,SBI Bank,HDFC Bank,912.74,Delhi,Female,Transfer,Success,04:42:44,Tablet,Phone Number,Swiggy,Bill Payment,53,Scheduled,USD,123456796165,987654328165,2024-02,2024-02-14,04:42:44,4,Wednesday
TXN07186,2024-11-17,82.67,ICICI Bank,SBI Bank,3828.23,Bangalore,Male,Payment,Success,11:59:19,Tablet,Phone Number,Amazon,Food,46,Instant,EUR,123456796198,987654328198,2024-11,2024-11-17,11:59:19,11,Sunday
TXN07203,2024-04-04,25.53,Axis Bank,Axis Bank,7816.92,Hyderabad,Female,Transfer,Success,05:49:48,Mobile,UPI ID,Swiggy,Bill Payment,23,Scheduled,GBP,123456796215,987654328215,2024-04,2024-04-04,05:49:48,5,Thursday
TXN07206,2024-07-07,164.75,ICICI Bank,SBI Bank,1540.34,Bangalore,Male,Payment,Success,15:00:04,Mobile,UPI ID,Amazon,Food,26,Instant,EUR,123456796218,987654328218,2024-07,2024-07-07,15:00:04,15,Sunday
TXN07209,2024-10-10,17.59,SBI Bank,HDFC Bank,407.36,Delhi,Female,Transfer,Success,03:40:36,Mobile,UPI ID,IRCTC,Others,29,Scheduled,USD,123456796221,987654328221,2024-10,2024-10-10,03:40:36,3,Thursday
TXN07221,2024-10-22,66.28,SBI Bank,HDFC Bank,7721.73,Delhi,Female,Transfer,Success,16:35:08,Mobile,UPI ID,Amazon,Food,41,Scheduled,USD,123456796233,987654328233,2024-10,2024-10-22,16:35:08,16,Tuesday
TXN07236,2024-01-07,53.81,HDFC Bank,ICICI Bank,2319.19,Mumbai,Male,Payment,Success,22:54:34,Mobile,UPI ID,Amazon,Food,56,Instant,INR,123456796248,987654328248,2024-01,2024-01-07,22:54:34,22,Sunday
TXN07267,2024-08-08,4.44,Axis Bank,Axis Bank,6897.39,Hyderabad,Female,Transfer,Success,21:52:12,Tablet,Phone Number,Zomato,Travel,47,Scheduled,GBP,123456796279,987654328279,2024-08,2024-08-08,21:52:12,21,Thursday
TXN07292,2024-09-03,59.83,HDFC Bank,ICICI Bank,3538.3,Mumbai,Male,Payment,Success,09:30:53,Laptop,QR Code,Zomato,Travel,32,Instant,INR,123456796304,987654328304,2024-09,2024-09-03,09:30:53,9,Tuesday
TXN07305,2024-10-16,104.26,SBI Bank,HDFC Bank,2196.41,Delhi,Female,Transfer,Failed,00:54:48,Mobile,UPI ID,Flipkart,Shopping,45,Scheduled,USD,123456796317,987654328317,2024-10,2024-10-16,00:54:48,0,Wednesday
TXN07319,2024-12-30,45.91,Axis Bank,Axis Bank,9648.17,Hyderabad,Female,Transfer,Success,03:19:49,Laptop,QR Code,IRCTC,Others,59,Scheduled,GBP,123456796331,987654328331,2024-12,2024-12-30,03:19:49,3,Monday
TXN07335,2024-04-16,136.64,Axis Bank,Axis Bank,5934.37,Hyderabad,Female,Transfer,Failed,09:12:43,Mobile,UPI ID,Flipkart,Shopping,35,Scheduled,GBP,123456796347,987654328347,2024-04,2024-04-16,09:12:43,9,Tuesday
TXN07344,2024-01-25,100.38,HDFC Bank,ICICI Bank,2756.17,Mumbai,Male,Payment,Success,22:12:22,Mobile,UPI ID,IRCTC,Others,44,Instant,INR,123456796356,987654328356,2024-01,2024-01-25,22:12:22,22,Thursday
TXN07349,2024-06-30,68.35,SBI Bank,HDFC Bank,7310.41,Delhi,Female,Transfer,Success,13:08:55,Laptop,QR Code,IRCTC,Others,49,Scheduled,USD,123456796361,987654328361,2024-06,2024-06-30,13:08:55,13,Sunday
